transaction_id,customer_degree_before,device_degree_before,instrument_degree_before,merchant_degree_before,customer_device_count_before,customer_instrument_count_before,customer_merchant_count_before,device_customer_count_before,device_merchant_count_before,instrument_customer_count_before,instrument_merchant_count_before,other_customers_on_device,other_customers_on_instrument,other_merchants_on_device,other_merchants_on_instrument,shared_device_count_for_customer,shared_instrument_count_for_customer,customers_connected_via_device,customers_connected_via_instrument,merchants_connected_via_device,merchants_connected_via_instrument,connected_entity_count,local_degree,neighbor_count,unique_customer_neighbors,unique_merchant_neighbors,other_customers_same_device_5m,other_customers_same_device_30m,other_customers_same_device_1h,other_customers_same_instrument_5m,other_customers_same_instrument_30m,other_customers_same_instrument_1h
txn_07080,0,2,0,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,11,11,11,4,1,0,0,0,0,0,0
txn_08437,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,0,0,0,0,0,0,0
txn_04212,0,2,0,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,11,11,11,4,1,0,0,0,0,0,0
txn_06406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txn_08143,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,3,0,0,0,0,0,0,0
txn_02954,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0
txn_01164,0,0,2,9,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,11,11,11,4,1,0,0,0,0,0,0
txn_06794,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,0,0,0,0,0,0,0
txn_02596,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,0,0,0,0,0,0,0
txn_07235,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,3,0,0,0,0,0,0,0
txn_02468,0,4,0,0,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,2,0,4,4,4,2,2,0,0,0,0,0,0
txn_08966,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,0,0,0,0,0,0,0
txn_00840,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0
txn_01899,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0
txn_07713,0,2,0,3,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,5,5,5,2,1,0,0,0,0,0,0
txn_00879,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,0,0,0,0,0,0,0
txn_05277,3,2,2,6,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,10,13,10,2,1,0,0,0,0,0,0
txn_01187,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,3,0,0,0,0,0,0,0
txn_03761,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,3,0,0,0,0,0,0,0
txn_04243,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,0,0,0,0,0,0,0
txn_00174,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,3,0,0,0,0,0,0,0
txn_08489,0,2,0,12,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,14,14,14,5,1,0,0,0,0,0,0
txn_05203,0,2,0,12,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,14,14,14,5,1,0,0,0,0,0,0
txn_08266,0,2,0,27,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,29,29,29,10,1,0,0,0,0,0,0
txn_01752,0,0,2,30,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,32,32,32,11,1,0,0,0,0,0,0
txn_05085,0,0,2,6,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,8,8,8,3,1,0,0,0,0,0,0
txn_06907,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,0,0,0,0,0,0,0
txn_05328,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0
txn_09412,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,4,0,0,0,0,0,0,0
txn_07359,0,0,2,12,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,14,14,14,5,1,0,0,0,0,0,0
txn_07104,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,2,2,2,1,1,0,0,0,0,0,0
txn_02533,0,4,0,6,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,2,0,10,10,10,4,2,0,0,0,0,0,0
txn_09564,0,0,2,9,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,11,11,11,4,1,0,0,0,0,0,0
txn_00354,3,4,2,3,1,1,1,2,2,1,1,1,0,2,1,1,0,1,0,2,1,9,12,9,2,2,0,0,0,0,0,0
txn_01045,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,5,0,0,0,0,0,0,0
txn_01028,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,3,0,0,0,0,0,0,0
txn_00571,0,2,0,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,11,11,11,4,1,0,0,0,0,0,0
txn_02020,0,3,0,18,0,0,0,1,2,0,0,1,0,2,0,0,0,0,0,2,0,21,21,21,7,2,0,0,0,0,0,0
txn_01489,0,2,2,15,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,19,19,19,7,2,0,0,0,0,0,0
txn_07872,0,0,2,12,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,14,14,14,5,1,0,0,0,0,0,0
txn_03139,0,4,0,3,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,2,0,7,7,7,3,2,0,0,0,0,0,0
txn_05860,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,4,0,0,0,0,0,0,0
txn_07331,3,0,2,33,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,37,38,37,11,1,0,0,0,0,0,0
txn_09285,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,4,0,0,0,0,0,0,0
txn_05766,0,2,0,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,11,11,11,4,1,0,0,0,0,0,0
txn_01306,0,2,0,6,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,8,8,8,3,1,0,0,0,0,0,0
txn_00073,0,2,0,18,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,20,20,20,7,1,0,0,0,0,0,0
txn_09922,0,2,0,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,11,11,11,4,1,0,0,0,0,0,0
txn_04049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txn_06293,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0
txn_08592,0,2,0,36,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,38,38,38,13,1,0,0,0,0,0,0
txn_01257,0,0,2,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,5,5,5,2,1,0,0,0,0,0,0
txn_05251,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0
txn_06510,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0
txn_08469,3,2,2,6,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,10,13,10,2,1,0,0,0,0,0,0
txn_01584,0,0,4,9,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,2,13,13,13,5,2,0,0,0,0,0,0
txn_02935,0,2,0,6,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,8,8,8,3,1,0,0,0,0,0,0
txn_00424,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,4,0,0,0,0,0,0,0
txn_01127,0,2,0,3,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,5,5,5,2,1,0,0,0,0,0,0
txn_02083,3,0,2,12,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,16,17,16,4,1,0,0,0,0,0,0
txn_00360,0,2,0,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,11,11,11,4,1,0,0,0,0,0,0
txn_03624,0,2,0,12,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,14,14,14,5,1,0,0,0,0,0,0
txn_07297,3,4,0,39,1,1,1,2,2,0,0,2,0,2,0,0,0,0,0,2,0,46,46,46,15,3,0,0,0,0,0,0
txn_05308,0,2,0,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,11,11,11,4,1,0,0,0,0,0,0
txn_00151,0,0,2,9,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,11,11,11,4,1,0,0,0,0,0,0
txn_07719,3,6,0,0,1,1,1,3,3,0,0,3,0,3,0,0,0,0,0,3,0,9,9,9,3,4,0,0,0,0,0,0
txn_06904,0,0,2,21,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,23,23,23,8,1,0,0,0,0,0,0
txn_01370,0,0,2,24,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,26,26,26,9,1,0,0,0,0,0,0
txn_06801,0,0,3,3,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,2,6,6,6,2,2,0,0,0,0,0,0
txn_04421,3,2,2,9,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,15,16,15,4,2,0,0,0,0,0,0
txn_00443,0,5,2,6,0,0,0,2,3,1,1,2,1,3,1,0,0,0,0,3,1,13,13,13,5,4,0,0,0,0,0,0
txn_09580,0,0,2,9,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,11,11,11,4,1,0,0,0,0,0,0
txn_00525,3,2,0,18,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,22,23,22,6,1,0,0,0,0,0,0
txn_07456,0,2,0,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,11,11,11,4,1,0,0,0,0,0,0
txn_04691,3,2,0,3,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,8,8,8,2,2,0,0,0,0,0,0
txn_04325,0,0,2,15,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,17,17,17,6,1,0,0,0,0,0,0
txn_07008,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,10,10,10,3,3,0,0,0,0,0,0
txn_07621,0,2,0,3,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,5,5,5,2,1,0,0,0,0,0,0
txn_08056,0,3,0,21,0,0,0,1,2,0,0,1,0,2,0,0,0,0,0,2,0,24,24,24,8,2,0,0,0,0,0,0
txn_02778,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,5,0,0,0,0,0,0,0
txn_03545,0,2,0,15,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,17,17,17,6,1,0,0,0,0,0,0
txn_01307,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,0,0,0,0,0,0,0
txn_02854,0,0,2,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,5,5,5,2,1,0,0,0,0,0,0
txn_09815,0,2,0,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,11,11,11,4,1,0,0,0,0,0,0
txn_00994,0,2,0,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,11,11,11,4,1,0,0,0,0,0,0
txn_03382,0,2,2,15,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,19,19,19,7,2,0,0,0,0,0,0
txn_02535,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,6,0,0,0,0,0,0,0
txn_07159,0,0,3,12,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,2,15,15,15,5,2,0,0,0,0,0,0
txn_05557,0,2,2,6,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,10,10,10,4,2,0,0,0,0,0,0
txn_08272,0,0,2,42,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,44,44,44,15,1,0,0,0,0,0,0
txn_09292,0,0,2,27,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,29,29,29,10,1,0,0,0,0,0,0
txn_06774,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,10,0,0,0,0,0,0,0
txn_07112,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,4,0,0,0,0,0,0,0
txn_01421,0,0,4,18,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,2,22,22,22,8,2,0,0,0,0,0,0
txn_07786,0,2,0,18,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,20,20,20,7,1,0,0,0,0,0,0
txn_08073,0,2,0,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,11,11,11,4,1,0,0,0,0,0,0
txn_01588,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,7,0,0,0,0,0,0,0
txn_09587,3,5,2,45,1,1,1,2,3,1,1,1,0,3,1,1,0,1,0,3,1,52,55,52,16,3,0,0,0,0,0,0
txn_00920,3,0,0,21,1,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,24,24,24,7,1,0,0,0,0,0,0
txn_00384,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,5,0,0,0,0,0,0,0
txn_09178,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,16,0,0,0,0,0,0,0
txn_00673,0,3,0,6,0,0,0,1,2,0,0,1,0,2,0,0,0,0,0,2,0,9,9,9,3,2,0,0,0,0,0,0
txn_09845,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,3,0,0,0,0,0,0,0
txn_03639,3,2,0,12,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,17,17,17,5,2,0,0,0,0,0,0
txn_04267,0,4,0,6,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,2,0,10,10,10,4,2,0,0,0,0,0,0
txn_01625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txn_05831,0,2,0,6,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,8,8,8,3,1,0,0,0,0,0,0
txn_09620,3,2,0,21,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,25,26,25,7,1,0,0,0,0,0,0
txn_09424,0,2,0,12,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,14,14,14,5,1,0,0,0,0,0,0
txn_07037,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,4,0,0,0,0,0,0,0
txn_03987,0,4,0,12,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,2,0,16,16,16,6,2,0,0,0,0,0,0
txn_09058,0,0,2,9,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,10,11,10,3,1,0,0,0,0,0,0
txn_00935,0,2,2,15,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,19,19,19,7,2,0,0,0,0,0,0
txn_00790,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,4,0,0,0,0,0,0,0
txn_07647,0,0,2,12,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,14,14,14,5,1,0,0,0,0,0,0
txn_01467,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,2,2,2,1,1,0,0,0,0,0,0
txn_02843,0,0,2,15,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,17,17,17,6,1,0,0,0,0,0,0
txn_08195,0,2,0,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,11,11,11,4,1,0,0,0,0,0,0
txn_05740,3,2,2,33,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,37,40,37,11,1,0,0,0,0,0,0
txn_00917,0,5,0,21,0,0,0,2,3,0,0,2,0,3,0,0,0,0,0,3,0,26,26,26,9,3,0,0,0,0,0,0
txn_07702,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,6,0,0,0,0,0,0,0
txn_01207,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0
txn_03691,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,0,0,0,0,0,0,0
txn_05838,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,12,0,0,0,0,0,0,0
txn_05372,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,17,0,0,0,0,0,0,0
txn_04932,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,5,0,0,0,0,0,0,0
txn_06353,0,2,2,15,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,19,19,19,7,2,0,0,0,0,0,0
txn_03252,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,4,0,0,0,0,0,0,0
txn_05967,0,2,0,15,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,17,17,17,6,1,0,0,0,0,0,0
txn_05067,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,8,0,0,0,0,0,0,0
txn_05995,0,0,2,18,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,20,20,20,7,1,0,0,0,0,0,0
txn_08309,0,4,0,24,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,2,0,28,28,28,10,2,0,0,0,0,0,0
txn_00656,0,2,0,6,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,8,8,8,3,1,0,0,0,0,0,0
txn_01525,0,6,0,15,0,0,0,2,4,0,0,2,0,4,0,0,0,0,0,4,0,21,21,21,7,4,0,0,0,0,0,0
txn_04721,3,2,2,6,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,10,13,10,2,1,0,0,0,0,0,0
txn_02915,3,2,4,15,1,1,1,1,1,2,2,0,1,1,2,0,1,0,1,1,2,21,24,21,6,2,0,0,0,0,0,0
txn_08712,3,2,2,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,9,10,9,2,2,0,0,0,0,0,0
txn_04609,3,2,4,18,1,1,1,1,1,2,2,0,1,1,2,0,1,0,1,1,2,24,27,24,7,2,0,0,0,0,0,0
txn_05409,0,2,0,12,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,14,14,14,5,1,0,0,0,0,0,0
txn_04963,0,2,2,15,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,19,19,19,7,2,0,0,0,0,0,0
txn_08918,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,4,0,0,0,0,0,0,0
txn_02947,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,5,0,0,0,0,0,0,0
txn_05207,0,2,0,18,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,20,20,20,7,1,0,0,0,0,0,0
txn_01311,0,0,4,11,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,2,15,15,15,6,2,0,0,0,0,0,0
txn_09703,0,0,2,21,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,23,23,23,8,1,0,0,0,0,0,0
txn_03102,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,4,0,0,0,0,0,0,0
txn_01849,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,7,0,0,0,0,0,0,0
txn_04463,6,8,2,18,2,2,2,4,4,1,1,3,0,4,1,1,1,3,1,4,1,31,34,31,9,5,0,0,0,0,0,0
txn_06029,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,8,0,0,0,0,0,0,0
txn_04312,0,2,0,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,11,11,11,4,1,0,0,0,0,0,0
txn_02801,0,4,0,21,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,2,0,25,25,25,9,2,0,0,0,0,0,0
txn_02839,0,2,0,15,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,17,17,17,6,1,0,0,0,0,0,0
txn_01665,0,0,2,39,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,41,41,41,14,1,0,0,0,0,0,0
txn_06811,0,2,2,18,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,22,22,22,8,2,0,0,0,0,0,0
txn_00590,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,14,0,0,0,0,0,0,0
txn_03128,0,2,0,15,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,17,17,17,6,1,0,0,0,0,0,0
txn_08947,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,0,0,0,0,0,0,0
txn_08809,0,0,2,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,5,5,5,2,1,0,0,0,0,0,0
txn_09901,0,2,0,14,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,16,16,16,6,1,0,0,0,0,0,0
txn_09687,0,0,2,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,5,5,5,2,1,0,0,0,0,0,0
txn_02959,0,2,2,24,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,28,28,28,10,2,0,0,0,0,0,0
txn_08654,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,4,0,0,0,0,0,0,0
txn_00023,3,2,2,6,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,10,13,10,2,1,0,0,0,0,0,0
txn_06141,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,6,0,0,0,0,0,0,0
txn_04286,0,2,0,27,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,29,29,29,10,1,0,0,0,0,0,0
txn_09946,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,5,0,0,0,0,0,0,0
txn_03094,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,8,0,0,0,0,0,0,0
txn_03164,0,2,2,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,4,4,4,2,2,0,0,0,0,0,0
txn_00577,0,8,0,21,0,0,0,3,5,0,0,3,0,5,0,0,0,0,0,5,0,29,29,29,10,5,0,0,0,0,0,0
txn_07033,0,3,2,9,0,0,0,1,2,1,1,1,1,2,1,0,0,0,0,2,1,14,14,14,5,3,0,0,0,0,0,0
txn_06436,3,3,0,12,1,1,1,1,2,0,0,1,0,2,0,1,0,3,0,2,0,18,18,18,5,3,0,0,0,0,0,0
txn_08094,0,2,4,6,0,0,0,1,1,2,2,1,2,1,2,0,0,0,0,1,2,12,12,12,5,3,0,0,0,0,0,0
txn_00944,0,2,0,17,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,19,19,19,7,1,0,0,0,0,0,0
txn_00375,3,2,4,18,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,26,27,26,8,3,0,0,0,0,0,0
txn_07075,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54,18,0,0,0,0,0,0,0
txn_08929,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,5,0,0,0,0,0,0,0
txn_06798,3,2,0,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,7,8,7,1,1,0,0,0,0,0,0
txn_02145,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,0,0,0,0,0,0,0
txn_03123,0,2,0,57,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,59,59,59,20,1,0,0,0,0,0,0
txn_04458,0,0,2,9,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,11,11,11,4,1,0,0,0,0,0,0
txn_07479,0,8,0,12,0,0,0,4,4,0,0,4,0,4,0,0,0,0,0,4,0,20,20,20,8,4,0,0,0,0,0,0
txn_03711,0,2,0,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,11,11,11,4,1,0,0,0,0,0,0
txn_04997,3,4,2,18,1,1,1,2,2,1,1,1,0,2,1,1,0,1,0,2,1,24,27,24,7,2,0,0,0,0,0,0
txn_04627,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,4,0,0,0,0,0,0,0
txn_06179,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,3,0,0,0,0,0,0,0
txn_08552,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,9,0,0,0,0,0,0,0
txn_03881,0,2,2,21,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,25,25,25,9,2,0,0,0,0,0,0
txn_07001,0,4,0,21,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,2,0,25,25,25,9,2,0,0,0,0,0,0
txn_05487,3,4,2,24,1,1,1,2,2,1,1,1,0,2,1,1,0,1,0,2,1,30,33,30,9,2,0,0,0,0,0,0
txn_03272,4,7,5,0,1,1,2,3,4,2,3,2,1,4,3,1,1,2,1,4,3,11,16,11,3,5,0,0,0,0,0,0
txn_00859,0,2,0,6,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,8,8,8,3,1,0,0,0,0,0,0
txn_08613,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,6,0,0,0,0,0,0,0
txn_05342,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,5,0,0,0,0,0,0,0
txn_05637,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,4,0,0,0,0,0,0,0
txn_06211,0,2,0,45,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,47,47,47,16,1,0,0,0,0,0,0
